"business_id","name","city","state","stars","review_count","categories"
"54SWNhBJPQDVKA-wOmGSbg","Lu Lu's Ice Cream Shop","Indian Shores","Florida","5.0","166","Candy Stores, Shopping, Used, Vintage & Consignment, Specialty Food, Fashion, Ice Cream & Frozen Yogurt, Food Trucks, Food"
"GTjOyc4NVHgDJXnMdL_TTg","Gennaro's St. Pete Beach","St. Pete Beach","Florida","4.0","152","Italian, Restaurants, Pizza"
"qB_Oj0ltGtnSSlJ3_HSRaA","Imo's Pizza","Saint Louis","Missouri","3.5","13","Restaurants, Pizza"
"aXfDfldscicSTzdJBc1dcw","Blaze Fast-Fire'd Pizza","Tucson","Arizona","4.0","120","Salad, Pizza, Fast Food, Restaurants"
"_e0k_CGqUSp0_c17GaLSzg","Bites & Slice","Wilmington","Delaware","3.0","17","Pizza, American (Traditional), Restaurants"
"5yNyx3IZ71hAA0SeRsCNnw","Times Square Pizza Company","Brandon","Florida","3.5","55","Food, Restaurants, Pizza, Desserts, Salad, Italian"
"dRKiGi0mKgg-26fhzjoikw","Cherryberry","Harvey","Louisiana","4.5","10","Food, Ice Cream & Frozen Yogurt, Desserts"
"Tf7Vf36M-k8ba3P1i3Ffpg","Sal's Famous Pizzeria","Brownsburg","Indiana","3.5","77","Italian, Restaurants, Pizza"
"xkYNvZlraS1JGleICGhE1w","Kyle's Kitchen","Goleta","California","3.5","129","Burgers, Ice Cream & Frozen Yogurt, American (New), Restaurants, Salad, Chicken Shop, Food"
"Lde0V9owCB-7ZE6qCBy-PA","Tony Sopranos Pizza","Voorhees Township","New Jersey","1.5","6","Burgers, Salad, Pizza, Restaurants"
"Phde8iK9NVUClxBZnKuQyg","The Mulberry","Philadelphia","Pennsylvania","3.0","6","American (Traditional), Pizza, Bars, Restaurants, Nightlife"
"m3GEsMN1rU9WQ03QmHXzeQ","Toscana Pizzeria & Restaurant","Audubon","New Jersey","4.0","21","Pizza, Restaurants"
"SA8CDbf8qR-g56eCEDt7jA","Papa John's Pizza","Thorndale","Pennsylvania","2.0","12","Pizza, Restaurants"
"XiQoUSwYJYeBES68A_khMA","Rita's Italian Ice","Furlong","Pennsylvania","4.5","9","Desserts, Food, Shaved Ice, Ice Cream & Frozen Yogurt"
"WzZWZkxqwRlbyveZzRRRhQ","Old Friends Pizza","Bensalem","Pennsylvania","4.5","72","Restaurants, Pizza"
"9CcYG7sneFNwy09sp7GKuA","Donut Distillery","Nashville","Tennessee","4.5","135","Ice Cream & Frozen Yogurt, Beer, Wine & Spirits, Food Trucks, Donuts, Food, Restaurants, Event Planning & Services, Coffee & Tea, Caterers"
"H1OhY2SeZUUDjfCUcoxeVw","Perry's Pizza & Pasta","King of Prussia","Pennsylvania","2.5","16","Pasta Shops, Food, Specialty Food, Sandwiches, Restaurants, Pizza, Italian"
"0CtK6VnXGOQbZ3sUXSdjPw","Koneheads Ice Cream","Ewing Township","New Jersey","4.5","12","Ice Cream & Frozen Yogurt, Candy Stores, Specialty Food, Waffles, Restaurants, Food"
"PVcNKTDk7SohKofEIglcPw","MOD Pizza","Arnold","Missouri","4.0","29","Pizza, Restaurants, Fast Food"
"RfcXM0rtfsb5Ie_232-O_w","Avanti Gourmet","Hendersonville","Tennessee","4.0","105","Pizza, Restaurants, Italian, Specialty Food, Food, Breakfast & Brunch"
"lVdubEodgoSWdVXqpxU1Hw","Pizza Hut","Nashville","Tennessee","1.5","13","Restaurants, Pizza, Chicken Wings, Italian"
"6w96uZv8Q9FeBcwd7h-TAA","Round Table Pizza","Reno","Nevada","2.0","86","Restaurants, Local Flavor, Pizza, Buffets"
"ZcaH6g_NekveVK47ws5z_g","Pizza Hut","Spring Hill","Florida","2.5","11","Restaurants, Chicken Wings, Italian, Pizza, Fast Food"
"_VIWPqY2w6NHOmmtdD4Vyw","Texas Fresh Cuts Steaks & Hoagies","Glenolden","Pennsylvania","4.5","8","Restaurants, Pizza, Steakhouses, Cheesesteaks"
"-pHjNBWZigns6lCe_ddZJg","Haagen-Dazs","King of Prussia","Pennsylvania","4.5","5","Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt"
"QkUXwDOmuPnGALypVxCEiw","Papa John's Pizza","Gretna","Louisiana","2.0","6","Italian, Pizza, Restaurants"
"lKqoVffqtmT4DxsaLspt4g","Native Grill & Wings","Saint Charles","Missouri","2.5","41","Pizza, Restaurants, Chicken Wings, Bars, Sports Bars, Nightlife"
"5vH_3zGUZXOCi03SkKVpTg","Rita's Italian Ice","Lansdale","Pennsylvania","3.0","9","Food, Shaved Ice, Ice Cream & Frozen Yogurt, Desserts"
"082Z772_Ig8SXp9DibYCAA","La Casa Bella","Philadelphia","Pennsylvania","3.0","35","Pizza, Restaurants, Italian"
"dKLfvJaR-dCk84TCdTMWnA","Mellow Mushroom - Wesley Chapel","Lutz","Florida","4.0","176","Nightlife, Sandwiches, Restaurants, Bars, Pizza"
"kxwNToiXiSn0Et9F_4nCtw","Papa John's Pizza","Clearwater","Florida","2.0","23","Restaurants, Pizza, Italian"
"xAG6_QRd50p3LGpq7VSPoA","Dairy Queen Grill & Chill","Richboro","Pennsylvania","4.0","10","Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt"
"ROIohZxWgigjxjLQQ81Adw","Tony's Place","Philadelphia","Pennsylvania","3.5","5","Restaurants, Pizza"
"RDXH141tT8d0FabI0dpr8w","Dunkin'","Sewell","New Jersey","3.0","8","Food, Donuts, Ice Cream & Frozen Yogurt, Coffee & Tea"
"FqgJeqQ5WCcnwtE0detCMA","Sun Groves","Oldsmar","Florida","4.0","46","Flowers & Gifts, Gift Shops, Fruits & Veggies, Food, Grocery, Shopping, Specialty Food, Ice Cream & Frozen Yogurt"
"fRiGyKVgVyVe5DtB5mMAFQ","Bella T's Pizza","Philadelphia","Pennsylvania","3.0","24","Food, Pizza, Restaurants"
"knMaadLnS34vPDNkNlRLrA","City View Pizza and Grill","Philadelphia","Pennsylvania","2.0","30","Sandwiches, Pizza, Restaurants"
"vARKG2lkFzIQiNo9EwFFmQ","Cappy's Pizzeria","Saint Petersburg","Florida","4.0","257","Restaurants, Pizza"
"7arJd6e88ozMfrJT2nCwlA","Funky Sweets","Saint Petersburg","Florida","4.5","206","Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Desserts, Donuts, Specialty Food"
"-0jK77zdE3-plqXuwXtilQ","Salerno's III","Ewing Township","New Jersey","4.0","68","Italian, Seafood, Restaurants, Pizza, Sandwiches"
"mRAEDyKqT5pXYLYJDoh6Rg","Paolo Gourmet Pizzeria","Philadelphia","Pennsylvania","3.0","74","Restaurants, Pizza"
"KGi0xWoGhWQXKZwUcoG6Mg","Scottos Pizza","Marlton","New Jersey","4.5","87","Restaurants, Pizza"
"2RvssRTzvbP5TcxUoYoi_w","Villa Vito","New Hope","Pennsylvania","2.0","130","Bars, Pizza, Restaurants, Pubs, Sandwiches, Nightlife, Italian"
"URjMCebE7TvSNXKnQb7SoA","Domino's Pizza","Odessa","Florida","2.5","13","Chicken Wings, Restaurants, Pizza, Sandwiches"
"a3bL9yt6CZXDePNKSjmheA","Dot Ice","Saint Petersburg","Florida","4.5","31","Food, Desserts, Ice Cream & Frozen Yogurt"
"0djt76NXDYMtjJvL2rHIQg","Pizza Hut","Tucson","Arizona","2.5","23","Fast Food, Pizza, Italian, Restaurants, Chicken Wings"
"228lDMkEO2aH7CboBIXSwQ","Torresdale Pizza","Philadelphia","Pennsylvania","4.0","6","American (Traditional), Pizza, Restaurants, Burgers"
"clHDwRspNDO5hOyyMDqEOA","Papa John's Pizza","Brandon","Florida","2.5","26","Restaurants, Pizza"
"Gi9QELOz1pqH7kdEl1CHKw","Dairy Dip","Belle Chasse","Louisiana","4.5","34","Restaurants, Burgers, Ice Cream & Frozen Yogurt, Food, American (Traditional), Sandwiches"
"ZmbXewRRLf9u_9eozB8ahQ","John's Pizza By Scotto","West Berlin","New Jersey","3.0","6","Sandwiches, Restaurants, Cheesesteaks, Pizza, Italian"
"DXc0jSP1Kpm5jtck9o7zlg","Family Style Pizza","Philadelphia","Pennsylvania","4.0","6","Pizza, Restaurants"
"iRzBS8kYV9lzlMQFYlhwfQ","Friendly's","Mount Laurel","New Jersey","2.0","22","American (Traditional), Food, Burgers, Ice Cream & Frozen Yogurt, Restaurants"
"aaUER_SHqZ1-JreZyo-Qfg","Ryan's Yogurt","Clearwater","Florida","1.5","6","Ice Cream & Frozen Yogurt, Food"
"LBeFJhRVZ7aclmmiUI9ThA","Trent City Pizzeria","Trenton","New Jersey","3.5","10","Restaurants, Pizza, Latin American, Italian"
"T1ro-qvkpo_LLOTb-qsAjQ","Tony Joes House of Great Eats","Pottstown","Pennsylvania","4.5","63","American (Traditional), Tapas Bars, Cheesesteaks, Pizza, Restaurants"
"xm_5HMdQ2esc2EvrwFgh7A","Pizza Hut","Belleville","Illinois","2.0","6","Restaurants, Italian, Pizza, Chicken Wings, Fast Food"
"ueLgPhdg24-BwXuP-41gew","Babe's Pizza","Brandon","Florida","3.5","156","Pizza, Restaurants"
"g29mjp_JF_LqNxm7I8_sYw","Cool Beans","Lithia","Florida","4.5","34","Coffee & Tea, Juice Bars & Smoothies, Food, Beer, Wine & Spirits, Ice Cream & Frozen Yogurt"
"edglJsudUEULkxm-rLtQbg","Brigantessa","Philadelphia","Pennsylvania","3.5","215","Italian, Bars, Nightlife, Restaurants, Pizza"
"pPZk4-MXRKoPM4muPuiLOw","La Cucina Italian Eatery","Reno","Nevada","4.0","312","Restaurants, Burgers, Breakfast & Brunch, Gluten-Free, Bars, Italian, Pizza, Nightlife"
"S87Cro7bxdUaoTJRuOZSPg","Euro Pizza","Newtown Square","Pennsylvania","4.5","18","Pizza, Restaurants, Sandwiches"
"anfurgfYyfXYoZfV5Sn4pw","Scarlet Grove Pizza Pub","Beech Grove","Indiana","5.0","8","Breweries, Bars, Food, Nightlife, Brewpubs, Beer Bar, Restaurants, Pizza"
"GN9P7lMDZMy8hHEYJdX-7A","Imo's Pizza","Ballwin","Missouri","3.5","17","Event Planning & Services, Italian, Restaurants, Delis, Caterers, Pizza, Sandwiches"
"PhvIKjKB-tkC6Lld0gQn9Q","Pandora's Lunchbox","Philadelphia","Pennsylvania","4.0","103","Italian, Restaurants, Pizza, Sandwiches"
"7jWxO7zQOdGgyZAx00hgvw","Yogokiss","Indianapolis","Indiana","4.0","56","Food, Ice Cream & Frozen Yogurt"
"i0_vPRT3zLnZXN5-DbpnGQ","Pappo's Pizzeria & Brew","Saint Louis","Missouri","4.0","92","Beer Bar, Breweries, Pizza, Bars, Pubs, Restaurants, Food, Nightlife"
"mA_CJ6PVwf2fTCotjgg_Jw","Jeni's Splendid Ice Creams","Brentwood","Tennessee","4.5","82","Food, Ice Cream & Frozen Yogurt"
"PVkZ_ms1oVj5YKqmIxFhmA","Red Mango","Philadelphia","Pennsylvania","4.0","35","Juice Bars & Smoothies, Food, Ice Cream & Frozen Yogurt"
"qSeAn4hZV7QzpdqyHQ0ZKg","Crispy Pizza","Philadelphia","Pennsylvania","2.0","12","Restaurants, Pizza"
"R8cwgei6jr5f9b-hQvvroQ","Pie Five Pizza","Nashville","Tennessee","3.5","133","Pizza, Restaurants, Food"
"yOLCiPxEwAceQEtYW3kJIQ","Uncle Joe's Pizzeria & Grill","Monroe Township","New Jersey","2.5","6","Chicken Wings, Pizza, Salad, Wraps, Restaurants"
"UD8-6c5IH6sYY5SSRCgbwA","The Cake Girl","Tampa","Florida","4.5","96","Food Stands, Food, Gluten-Free, Desserts, Ice Cream & Frozen Yogurt, Restaurants, Food Trucks, Cupcakes, Custom Cakes, Patisserie/Cake Shop, Bakeries, Event Planning & Services, Caterers"
"S21eEzfi7Nrk8FKfhKEB5A","Tower Grove Creamery","Saint Louis","Missouri","4.0","122","Ice Cream & Frozen Yogurt, Food"
"11nvdGtWoKBEiVwkqrwoog","Vinnys Pizza","Delanco","New Jersey","3.5","17","Restaurants, Pizza"
"SaLWfZgtvgwvqI9dHhHW5g","Papa John's Pizza","Willow Grove","Pennsylvania","2.0","19","Restaurants, Pizza"
"EB69_8Q9xlG3RdzQWOKAjA","Tommy G's Coal Fired Pizza","New Orleans","Louisiana","4.0","161","Nightlife, Bars, Pizza, Restaurants, Gluten-Free, Italian"
"oGzkyf2pxufRBUwzXm3Sdg","Wow! Fresh & Fast","Tampa","Florida","4.0","97","Restaurants, Burgers, Salad, Pizza"
"YGetHN62O183L5Ngvsls2w","Chicagos Pizza Express","Avon","Indiana","2.0","9","Restaurants, Pizza"
"-wH3eQQl46pUsKIcTTY0qw","Mario & Franks IV","Trenton","New Jersey","4.0","16","Restaurants, Pizza, Burgers, Italian"
"vESmLNVMC9q7ZYKIwOtO8w","Gearo's","Philadelphia","Pennsylvania","5.0","5","Restaurants, Pizza"
"XnQcfEUc51iLBSZuYxO2eA","Baskin-Robbins 31 Flavors","Reno","Nevada","3.5","34","Food, Ice Cream & Frozen Yogurt"
"ResKOCIrafbWCl-PPKeCuA","Yogurt Beach","Sparks","Nevada","4.0","74","Ice Cream & Frozen Yogurt, Food"
"8ISLGzkgCHZ8rA7TJCkR3w","From The Boot - Wayne","Wayne","Pennsylvania","4.0","25","Pizza, Restaurants"
"YR9qEKublMApsX1NZTg9cw","Freshii","Edmonton","","3.0","5","Mexican, Fast Food, Vegetarian, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Breakfast & Brunch, Food, Salad, Restaurants"
"UM3uu4kUEWDSDPoL91t8tQ","Eddie's Pizza & Taco","Prospect Park","Pennsylvania","2.5","6","Burgers, Restaurants, Fast Food, Pizza"
"wFh3TahiN41RdBSA1KAieA","Mom's Homemade Water Ice & Ice Cream","Langhorne","Pennsylvania","4.5","25","Ice Cream & Frozen Yogurt, Food, Shaved Ice"
"5DPr9gtRh8ePwf9tOV6bqg","Vito's Pizza","Wenonah","New Jersey","3.0","27","Burgers, Restaurants, Pizza, Salad"
"pllqGUSm916mm52BYUV_GQ","Amore Pizzeria","Clearwater","Florida","4.5","67","Chicken Wings, Italian, Comfort Food, Pizza, Salad, Restaurants"
"9KatEMj8pRNPCMVi5U2Vdg","Monte Bello Pizzeria","Saint Louis","Missouri","4.0","79","Restaurants, Italian, Pizza"
"yuQFaYy6VVQiDTotUorYMA","Idaho Pizza Company","Boise","Idaho","3.5","56","Pizza, Restaurants"
"6oeFoOXBcembgDTExuYYww","Comet Croissanterie and Creamery","Kirkwood","Missouri","4.5","34","Coffee & Tea, Bakeries, Food, Ice Cream & Frozen Yogurt"
"Lhhf1jJPmpZSJjGvXabXag","Barro's Pizza","Tucson","Arizona","4.0","85","Pizza, Sandwiches, Chicken Wings, Restaurants"
"F4RRhwlRqWzp6iQAxRTwkA","Turanos Pizza & Grill","Boothwyn","Pennsylvania","3.5","6","Restaurants, Pizza, Chicken Wings, Sandwiches, Gluten-Free"
"aoBaXcZG2uum5GA31v8HSQ","Via Marconi Pizza Pub","Lansdale","Pennsylvania","3.0","44","Restaurants, Pizza"
"9Z0tOzTXnGPMWxh2iWeuVA","Piezano's Pizza","Indianapolis","Indiana","3.0","39","Restaurants, Pizza"
"TliU3qXdh9G8R0Bpyie8Tw","Little Midway","Tampa","Florida","4.5","35","Ice Cream & Frozen Yogurt, Food"
"2zbzmiQ51oTE_mIdLEq-Pg","Twistee Treat - Valrico","Valrico","Florida","4.0","31","Ice Cream & Frozen Yogurt, Food, Desserts, Restaurants, Juice Bars & Smoothies, Hot Dogs"
"l2AIWFZ3ILuS4ovhdp_eeA","Steaks On South","Philadelphia","Pennsylvania","3.5","97","Cheesesteaks, Sandwiches, Burgers, Pizza, Restaurants"
"qn4H9KtTHzLesS5ZHVwc4Q","Pat's Pizzeria","Lumberton","New Jersey","3.0","8","Restaurants, Pizza"
"wD0OY5AYINSCyCflHgd7Ag","Futuro","Indianapolis","Indiana","4.5","74","Restaurants, Pizza"
"6ftc_EWY5lz4z1ru2JxksA","Dairy Queen","Metairie","Louisiana","3.5","30","Ice Cream & Frozen Yogurt, Fast Food, Burgers, Food, Restaurants"
"sLfc9_WCN0lcTeUIA3X2og","Creamistry","Santa Barbara","California","4.0","153","Food, Desserts, Ice Cream & Frozen Yogurt"
"C9k02Ejz4RXwRRaKNKAYCA","Frisson Soft Serve","Nashville","Tennessee","4.0","21","Food, Vegan, Coffee & Tea, Food Trucks, Gelato, Restaurants, Ice Cream & Frozen Yogurt, Desserts"
"rduscz71fClj9HLj9B0FIw","Ashworth Artisan Chocolate","Tampa","Florida","4.0","24","Art Galleries, Shopping, Arts & Entertainment, Chocolatiers & Shops, Ice Cream & Frozen Yogurt, Food, Specialty Food"
"DvkHkIxkBhL9dARX5XpsHw","Big Cheez Ristorante & Pizzaria","Blackwood","New Jersey","3.0","24","Sandwiches, Restaurants, American (New), Pizza"
"DOt636BW6yd8Xx1frgG6lg","Salty Cow","West Chester","Pennsylvania","3.5","13","Restaurants, Food, Ice Cream & Frozen Yogurt, American (New), Burgers, Pizza"
"x8JcV7sAyDN5k9qbnlfGdA","Great Pacific Ice Cream","Santa Barbara","California","2.5","122","Ice Cream & Frozen Yogurt, Food"
"OiEBaAoua92UjVGgrgxsLg","Donatos Pizza","Indianapolis","Indiana","2.0","37","Sandwiches, Restaurants, Pizza, Chicken Wings, Italian, Salad"
"90G19JL8Sm5mvnFl2vlutw","Brick Oven Pizzeria & Restaurant","Trinity","Florida","3.5","74","Bars, Italian, Pizza, Sandwiches, Nightlife, Restaurants"
"kJ2RNX-8_HwbMNLEsSTyyA","Easy Pizza","New Orleans","Louisiana","3.0","55","Restaurants, Pizza, Salad, Sandwiches"
"IjZjDGRVXFbT22Om7zJlwg","Jet's Pizza","Nashville","Tennessee","2.0","11","Sandwiches, Cafeteria, Restaurants, Pizza"
"4vml641OlDNYtl46Fg8cYw","Reno's pizza village 2","Penndel","Pennsylvania","4.0","15","Bagels, Food, Sandwiches, Seafood, Pizza, Restaurants, Coffee & Tea, Breakfast & Brunch, Italian"
"at5xAdLcfzU8gwEQgwzVcQ","Vesuvio Ristorante","Swedesboro","New Jersey","4.0","90","Restaurants, Pizza, Ice Cream & Frozen Yogurt, Caterers, Italian, Seafood, Food, Event Planning & Services"
"5mOsbqut7G2W1-NmNRC10Q","St Lawrence Pizza","Reno","Nevada","3.5","7","Food Trucks, Farmers Market, Food, Street Vendors, Pizza, Restaurants"
"1vASF5o2VuyoxfnhEOjVRw","Stella Family Restaurant","Burlington","New Jersey","4.0","7","American (New), Event Planning & Services, Pizza, Caterers, Italian, Restaurants, Hawaiian, Portuguese"
"3rbEwQf_VVA_7C7Tl22gBg","Stella's Ice Cream","Boise","Idaho","4.5","29","Ice Cream & Frozen Yogurt, Food, Restaurants"
"vOIREhuiq543Q5qXRjoFIw","Gianfranco Pizza Rustica","Philadelphia","Pennsylvania","3.0","39","Restaurants, Pizza, Sandwiches, Italian"
"mCFoHxxJSwa0yV8v9dMOaQ","Kiwi Frozen Yogurt","Oldsmar","Florida","3.5","10","Ice Cream & Frozen Yogurt, Food"
"MtcfPj_2oT_ib13uG7aWlw","Pat's Pizzeria","Pennsville","New Jersey","2.5","14","Restaurants, Pizza"
"OyFxR5E2HBy-K2-0AxCtFg","Domino's Pizza","Santa Barbara","California","2.0","42","Pizza, Sandwiches, Chicken Wings, Restaurants"
"NNFUBwUudDX8P2E2mjAwDg","Danny's Mexican Ice Cream","Avon","Indiana","5.0","85","Ice Cream & Frozen Yogurt, Desserts, Food"
"UOzygOSJxEmfPVzNWc4qNA","Trenton Tomato Pies","Penndel","Pennsylvania","3.5","15","American (Traditional), Salad, Italian, Pizza, Restaurants, Sandwiches"
"dYwki1-fsSRSyGvK4Uxu0Q","Boston Pizza","Sherwood Park","","3.5","26","Caterers, Event Planning & Services, Pizza, Restaurants"
"6AFzUToxt_6rkhkZgFlPSA","In & Out Express Pizza","Philadelphia","Pennsylvania","2.5","9","Restaurants, Pizza"
"Af_vfa_cMTsDlTvfnIBM2w","Gina's Pizza","Goleta","California","3.5","65","Restaurants, Pizza"
"zWmMACMU5UB0Z0DwkqOqzg","Spyros Pizzeria Carneys Point","Penns Grove","New Jersey","3.0","6","Restaurants, Pizza"
"MCxXobDMaNDCp4lwzUIlNw","Teddy's Cafe and Sweet Shop","New Orleans","Louisiana","3.5","35","Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts"
"XQY1_EorK7FMCffiftN0fA","Papa John's Pizza","Goleta","California","2.5","52","Restaurants, Food, Food Delivery Services, Pizza"
"KsWStqDcBo-0vnwefSBE0Q","Garbonzos Pizza","Boise","Idaho","4.0","34","Food, Pizza, Restaurants"
"lEkkBRqcO_POpvub6ozlKQ","Montegrillo Pizza","Maple Shade Township","New Jersey","4.5","61","Italian, Restaurants, Pizza"
"cG6FvMfbZmD-dDtLUwE2ow","Uno Pizzeria & Grill","Bensalem","Pennsylvania","3.5","105","Gluten-Free, Pizza, Restaurants, American (Traditional)"
"k1bbiAV-1yQ89b8ZegL_LQ","MOD Pizza","Wayne","Pennsylvania","4.5","28","Pizza, Fast Food, Restaurants"
"Emrw1nbhx9i3_y05V3Y70w","Cosi","Philadelphia","Pennsylvania","2.0","25","Salad, American (New), Pizza, Sandwiches, Restaurants, Cafes"
"8dAmLSzF1NMhIQr8h_ddVA","Semolina Pizzeria","Southampton","Pennsylvania","4.0","6","Burgers, Restaurants, Sandwiches, Italian, Pizza"
"64rDIWaeayyumSWprWAdfA","Red Oak","St Louis","Missouri","4.5","212","Cafes, Coffee & Tea, Food, American (New), Sandwiches, Restaurants, Breakfast & Brunch, Pizza, Salad"
"lJ-H-RFwuA55X0cE_1nkZA","From The Boot","Lafayette Hill","Pennsylvania","4.0","258","Restaurants, Salad, Italian, Pasta Shops, Pizza, Food, Specialty Food"
"HNACff49-kXS7l0MyLOzHw","Rusty's Pizza Parlor","Santa Barbara","California","2.5","48","Restaurants, Sandwiches, Chicken Wings, Salad, Italian, Pizza"
"vs_0Znpr7vyg8zoxPl59sw","Tiramisu Bistro","Edmonton","","4.0","83","Italian, Breakfast & Brunch, Gluten-Free, Restaurants, Vegetarian, Pizza"
"Rym1VW90lJR-c-x7N8Q64A","Auburn Road Vineyard and Winery","Pilesgrove","New Jersey","4.0","128","Local Flavor, Food, Arts & Entertainment, Pizza, Wineries, Restaurants"
"3JxuVEVcBk91q4N7YEhKag","Grimaldi's Pizzeria","Tucson","Arizona","4.0","270","Restaurants, Pizza"
"0eg9sThCA4dYiDA7xssd7A","Nina's Waffles & Ice Cream","Doylestown","Pennsylvania","4.0","117","Ice Cream & Frozen Yogurt, Food, Restaurants, Waffles, Desserts"
"nDWDC9JyQSMGnyrMxeGmwQ","Wood Street Pizza","Philadelphia","Pennsylvania","4.0","139","Pizza, Salad, Burgers, Sandwiches, Restaurants"
"GI9t5STLrfPcowdXjeomag","Pizza Depot","Edmonton","","4.5","6","Restaurants, Pizza"
"6085NRg7QH3vXpc50F4UHQ","Chiquita's Pizzeria & Mexican Grill","Philadelphia","Pennsylvania","5.0","48","Mexican, Pizza, Restaurants, Italian"
"8AOEJmZRRAe3zYFotdySPg","Boscos Restaurant & Brewing Co","Franklin","Tennessee","3.0","55","Restaurants, American (Traditional), Food, Breweries, American (New), Pizza"
"RaO1aGqpglKq6P8fVhUTkg","Fresco Pizza","Lutz","Florida","4.0","84","Pizza, Restaurants"
"ZQXiT4vn7eg6Sf1Cosh5AQ","Sertinos Coffee and Ice Cream","Sahuarita","Arizona","3.5","7","Ice Cream & Frozen Yogurt, Coffee & Tea, Food"
"FdLNzJYoe7U05uQSbK4zsA","Sonic Drive-In","Tampa","Florida","2.0","58","Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Burgers, Food"
"uZczGoO4zo_oelq1jruoqw","Beach Pizza Plus","Seminole","Florida","3.0","34","Restaurants, Pizza"
"SMviztovk60dkN63poU5Ig","Blue Moon Pizza & Gyro","Tampa","Florida","4.0","15","Restaurants, Pizza, American (Traditional), Sandwiches, Halal, Breakfast & Brunch, Mediterranean, Greek"
"tPlDgvlBfsIjgP-1tFYVpA","Domino's Pizza","Antioch","Tennessee","2.0","14","Restaurants, Chicken Wings, Pizza, Sandwiches"
"qI6I7mACHA6vCkVh0-6Qzg","Crumbl Cookies - Brentwood","Brentwood","Tennessee","4.0","47","Desserts, Bakeries, Food, Ice Cream & Frozen Yogurt"
"EB0d9vOJHb3CssNf-Y17Tw","Buono Pizzeria & Grill","Edmonton","","4.0","15","Nightlife, Pizza, Wine Bars, Italian, Restaurants, Bars"
"Qe4okfc8v32CIpo6pD54eQ","Ugo's Pizza","Clearwater","Florida","4.5","20","Pizza, Restaurants"
"PYlPqVfhG35zKWk3DGojjg","Domino's Pizza","Zionsville","Indiana","1.5","21","Sandwiches, Chicken Wings, Restaurants, Pizza"
"U4EUgrGD-4kQVBQq9tfDAg","B Street Bar Wood-Oven Pizza","Edmonton","","3.0","31","Dive Bars, Nightlife, Pizza, Bars, Restaurants, Sports Bars, Karaoke"
"VUPpj-CsDJY4cIGQLqJ_xw","Ben And Jerry's","Santa Barbara","California","4.0","5","Food, Ice Cream & Frozen Yogurt, Desserts"
"s8NjvzYuOefJMCPp_119cQ","Manayunk Pizza","Philadelphia","Pennsylvania","4.0","56","Sandwiches, Restaurants, Pizza, Burgers"
"_5ZyrboEvdEyOg2a5cgEpg","Tony's Pizza & Italian Restaurant","Edmonton","","4.0","98","Restaurants, Pizza, Italian"
"n57e-5iUyrAmwZMlKSPsZQ","Domino's Pizza","Ambler","Pennsylvania","2.0","20","Restaurants, Pizza"
"BpGINX2Nx5grb_J8Tc6Rig","Kacey's Twin Eatery","Whiteland","Indiana","3.5","17","American (Traditional), Restaurants, Pizza"
"lwBhxLKlfADliTJanEqXCA","Johnny's pizza","New Port Richey","Florida","4.0","15","Restaurants, Pizza"
"_MWECHurycXN4TW4rQSJNA","Holiday Pizza","Philadelphia","Pennsylvania","2.0","9","Restaurants, Pizza"
"fsBRljPmqD5iFzillNk-ig","Jeremiah's Italian Ice","Largo","Florida","5.0","5","Shaved Ice, Desserts, Food, Ice Cream & Frozen Yogurt"
"Pw_uQy7ve49W1CIMaBuqqg","Tony's Pizzeria & Ristorante","Clearwater","Florida","3.0","79","Bars, Pizza, Italian, Nightlife, Food, Restaurants"
"RD0oinYAprIxtg7FL6mkCg","Joe's Pizza & Pasta","Edwardsville","Illinois","4.0","67","Sandwiches, Salad, Pizza, American (New), Restaurants, Italian"
"qoHgAxwNTiNCli9d7RQl2w","Sweet Charlie's","Philadelphia","Pennsylvania","3.5","103","Ice Cream & Frozen Yogurt, Food, Desserts"
"HQoSOV_-fISJY-_io9kP-Q","The Parlour Frozen Yogurt","Tucson","Arizona","4.0","32","Ice Cream & Frozen Yogurt, Food"
"zwJWZxRRNkEcQ3zfVyqMFQ","Dice's Dairy'n Dog","Zephyrhills","Florida","3.5","11","Ice Cream & Frozen Yogurt, Restaurants, Sandwiches, Food"
"FMXhqfz_fvrpq0NIHmZs4g","Soul Sicilian Fusion","Clearwater","Florida","4.5","49","Event Planning & Services, Nightlife, Pizza, Italian, Bars, Venues & Event Spaces, Wine Bars, Restaurants"
"o996tDYd0KRgeuY9mDeAGg","Abner's Cheesesteaks","Philadelphia","Pennsylvania","3.5","223","Cheesesteaks, Restaurants, Sandwiches, Pizza, American (Traditional)"
"stVRd3d_LVfhAhmExvx1kA","Domino's Pizza","Tucson","Arizona","2.0","26","Sandwiches, Pizza, Restaurants, Chicken Wings"
"0YDxHtidH23kSnoxrlcc5w","Bella Maria Tomato Pies","Bensalem","Pennsylvania","4.0","65","Chicken Wings, Restaurants, Pizza, Italian"
